folio,amortizacionId,numero,concepto,plan,plazos,precio,interes,anticipo,subtotal,semanal,total,saldoTotal,saldoActual,totalPagado,liquidacion,pagado,pagoNumero,pagoPlazo,pagoFechaEsperada,pagoFechaRecibido,pagoMontoEsperado,pagoMontoRecibidoEfectivo,pagoMontoRecibidoTarjeta,pagoMontoRecibidoTransferencia,pagoMontoRecibidoAjustado,pagoMontoRecibido,pagoMontoAportado,pagoMontoExcedente,pagoMontoFaltante,pagoAnteriorId,pagoSiguienteId,vendedorRecibeFolio,sucursalRecibeFolio,vendedorOrigenFolio,sucursalOrigenFolio,liquidado,amortizacionAnteriorId,amortizacionSiguienteId
642,pago-17,17,Pago 17 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,10708.3,300,3559.67,1,18,43,2026-01-15,2026-01-15,249.03,0,0,0,0,249.03,0,0,249.03,pago-16,pago-18,31,12,31,12,0,pago-16,pago-18
642,pago-18,18,Pago 18 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,10708.3,300,3559.67,1,19,43,2026-01-22,2026-02-02,249.03,0,0,0,0,249.03,0,0,249.03,pago-17,pago-19,31,12,31,12,0,pago-17,pago-19
642,pago-19,19,Pago 19 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,10459.27,549.03,3559.67,1,20,19,2026-01-29,2026-02-13,249.03,0,0,249.03,0,249.03,249.03,0,0,pago-18,pago-20,31,13,31,12,0,pago-18,pago-20
642,pago-20,20,Pago 20 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,10210.24,798.06,3559.67,1,21,20,2026-02-05,2026-02-23,249.03,0,0,249.03,0,249.03,249.03,0,0,pago-19,pago-21,15,12,31,12,0,pago-19,pago-21
642,pago-21,21,Pago 21 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,9961.21,1047.09,3559.67,1,22,21,2026-02-12,2026-03-05,249.03,0,0,249.03,0,249.03,249.03,0,0,pago-20,pago-22,19,13,31,12,0,pago-20,pago-22
642,pago-22,22,Pago 22 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,9712.18,1296.12,3559.67,1,23,22,2026-02-19,2026-03-13,249.03,0,0,249.03,0,249.03,249.03,0,0,pago-21,pago-23,15,12,31,12,0,pago-21,pago-23
642,pago-23,23,Pago 23 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,9463.15,1545.15,3559.67,1,24,23,2026-02-26,2026-04-02,249.03,249.03,0,0,0,249.03,249.03,0,0,pago-22,pago-24,15,12,31,12,0,pago-22,pago-24
642,pago-24,24,Pago 24 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,9214.12,1794.18,3559.67,1,25,24,2026-03-05,2026-04-10,249.03,249.03,0,0,0,249.03,249.03,0,0,pago-23,pago-25,15,12,31,12,0,pago-23,pago-25
642,pago-25,25,Pago 25 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,8965.09,2043.21,3559.67,1,26,25,2026-03-12,2026-04-18,249.03,249.03,0,0,0,249.03,249.03,0,0,pago-24,pago-26,11,12,31,12,0,pago-24,pago-26
642,pago-26,26,Pago 26 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,8716.06,2292.24,3559.67,1,27,26,2026-03-19,2026-04-26,249.03,249.03,0,0,0,249.03,249.03,0,0,pago-25,pago-27,11,12,31,12,0,pago-25,pago-27
642,pago-27,27,Pago 27 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,8467.03,2541.27,3559.67,1,28,27,2026-03-26,2026-05-07,249.03,249.03,0,0,0,249.03,249.03,0,0,pago-26,pago-28,11,12,31,12,0,pago-26,pago-28
642,pago-28,28,Pago 28 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,8218,2790.3,3559.67,1,29,28,2026-04-02,2026-05-15,249.03,249.03,0,0,0,249.03,249.03,0,0,pago-27,pago-29,11,12,31,12,0,pago-27,pago-29
642,pago-29,29,Pago 29 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,1,30,29,2026-04-09,2026-05-28,249.03,249.03,0,0,0,249.03,249.03,0,0,pago-28,pago-30,11,12,31,12,0,pago-28,pago-30
642,pago-30,30,Pago 30 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,0,,0,2026-04-16,,249.03,0,0,0,0,0,0,0,249.03,pago-29,pago-31,,,,,0,pago-29,pago-31
642,pago-31,31,Pago 31 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,0,,0,2026-04-23,,249.03,0,0,0,0,0,0,0,249.03,pago-30,pago-32,,,,,0,pago-30,pago-32
642,pago-32,32,Pago 32 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,0,,0,2026-04-30,,249.03,0,0,0,0,0,0,0,249.03,pago-31,pago-33,,,,,0,pago-31,pago-33
642,pago-33,33,Pago 33 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,0,,0,2026-05-07,,249.03,0,0,0,0,0,0,0,249.03,pago-32,pago-34,,,,,0,pago-32,pago-34
642,pago-34,34,Pago 34 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,0,,0,2026-05-14,,249.03,0,0,0,0,0,0,0,249.03,pago-33,pago-35,,,,,0,pago-33,pago-35
642,pago-35,35,Pago 35 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,0,,0,2026-05-21,,249.03,0,0,0,0,0,0,0,249.03,pago-34,pago-36,,,,,0,pago-34,pago-36
642,pago-36,36,Pago 36 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,0,,0,2026-05-28,,249.03,0,0,0,0,0,0,0,249.03,pago-35,pago-37,,,,,0,pago-35,pago-37
642,pago-37,37,Pago 37 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,0,,0,2026-06-04,,249.03,0,0,0,0,0,0,0,249.03,pago-36,pago-38,,,,,0,pago-36,pago-38
642,pago-38,38,Pago 38 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,0,,0,2026-06-11,,249.03,0,0,0,0,0,0,0,249.03,pago-37,pago-39,,,,,0,pago-37,pago-39
642,pago-39,39,Pago 39 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,0,,0,2026-06-18,,249.03,0,0,0,0,0,0,0,249.03,pago-38,pago-40,,,,,0,pago-38,pago-40
642,pago-40,40,Pago 40 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,0,,0,2026-06-25,,249.03,0,0,0,0,0,0,0,249.03,pago-39,pago-41,,,,,0,pago-39,pago-41
642,pago-41,41,Pago 41 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,0,,0,2026-07-02,,249.03,0,0,0,0,0,0,0,249.03,pago-40,pago-42,,,,,0,pago-40,pago-42
642,pago-42,42,Pago 42 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,0,,0,2026-07-09,,249.03,0,0,0,0,0,0,0,249.03,pago-41,pago-43,,,,,0,pago-41,pago-43
642,pago-43,43,Pago 43 de 43,nuevo,43,6599,170,300,10708.3,249.03,11008.3,11008.3,7968.97,3039.33,3559.67,0,,0,2026-07-16,,249.37,0,0,0,0,0,0,0,249.37,pago-42,,,,,,0,pago-42,
641,anticipo,0,Anticipo,nuevo,15,6199,150,1249,7425,495,8674,8674,7425,1249,4450,1,1,15,2025-09-14,2025-09-14,1249,0,0,0,1249,1249,1249,0,0,,pago-1,31,13,31,13,0,,pago-1
641,pago-1,1,Pago 1 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,7425,1249,4450,1,2,15,2025-09-21,2025-09-21,495,0,0,0,0,495,0,0,495,anticipo,pago-2,31,13,31,13,0,anticipo,pago-2
641,pago-2,2,Pago 2 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,7425,1249,4450,1,3,15,2025-09-28,2025-09-28,495,0,0,0,0,495,0,0,495,pago-1,pago-3,31,13,31,13,0,pago-1,pago-3
641,pago-3,3,Pago 3 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,7425,1249,4450,1,4,15,2025-10-05,2025-10-05,495,0,0,0,0,495,0,0,495,pago-2,pago-4,31,13,31,13,0,pago-2,pago-4
641,pago-4,4,Pago 4 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,7425,1249,4450,1,5,15,2025-10-12,2025-10-12,495,0,0,0,0,495,0,0,495,pago-3,pago-5,31,13,31,13,0,pago-3,pago-5
641,pago-5,5,Pago 5 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,7425,1249,4450,1,6,15,2025-10-19,2025-10-19,495,0,0,0,0,495,0,0,495,pago-4,pago-6,31,13,31,13,0,pago-4,pago-6
641,pago-6,6,Pago 6 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,7425,1249,4450,1,7,15,2025-10-26,2025-10-26,495,0,0,0,0,495,0,0,495,pago-5,pago-7,31,13,31,13,0,pago-5,pago-7
641,pago-7,7,Pago 7 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,7425,1249,4450,1,8,15,2025-11-02,2025-11-02,495,0,0,0,0,495,0,0,495,pago-6,pago-8,31,13,31,13,0,pago-6,pago-8
641,pago-8,8,Pago 8 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,7425,1249,4450,1,9,15,2025-11-09,2025-11-09,495,0,0,0,0,495,0,0,495,pago-7,pago-9,31,13,31,13,0,pago-7,pago-9
641,pago-9,9,Pago 9 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,6925,1749,4450,1,10,9,2025-11-16,2026-02-13,495,0,0,500,0,500,495,5,0,pago-8,pago-10,31,13,31,13,0,pago-8,pago-10
641,pago-10,10,Pago 10 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,6925,1749,4450,0,,0,2025-11-23,,495,0,0,0,0,0,0,0,495,pago-9,pago-11,,,,,0,pago-9,pago-11
641,pago-11,11,Pago 11 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,6925,1749,4450,0,,0,2025-11-30,,495,0,0,0,0,0,0,0,495,pago-10,pago-12,,,,,0,pago-10,pago-12
641,pago-12,12,Pago 12 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,6925,1749,4450,0,,0,2025-12-07,,495,0,0,0,0,0,0,0,495,pago-11,pago-13,,,,,0,pago-11,pago-13
641,pago-13,13,Pago 13 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,6925,1749,4450,0,,0,2025-12-14,,495,0,0,0,0,0,0,0,495,pago-12,pago-14,,,,,0,pago-12,pago-14
641,pago-14,14,Pago 14 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,6925,1749,4450,0,,0,2025-12-21,,495,0,0,0,0,0,0,0,495,pago-13,pago-15,,,,,0,pago-13,pago-15
641,pago-15,15,Pago 15 de 15,nuevo,15,6199,150,1249,7425,495,8674,8674,6925,1749,4450,0,,0,2025-12-28,,490,0,0,0,0,0,0,0,490,pago-14,,,,,,0,pago-14,
639,anticipo,0,Anticipo,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,1,43,2025-09-14,2025-09-14,799,0,0,0,799,799,799,0,0,,pago-1,31,13,31,13,0,,pago-1
639,pago-1,1,Pago 1 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,2,43,2025-09-21,2025-09-21,160.47,0,0,0,0,160.47,0,0,160.47,anticipo,pago-2,31,13,31,13,0,anticipo,pago-2
639,pago-2,2,Pago 2 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,3,43,2025-09-28,2025-09-28,160.47,0,0,0,0,160.47,0,0,160.47,pago-1,pago-3,31,13,31,13,0,pago-1,pago-3
639,pago-3,3,Pago 3 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,4,43,2025-10-05,2025-10-05,160.47,0,0,0,0,160.47,0,0,160.47,pago-2,pago-4,31,13,31,13,0,pago-2,pago-4
639,pago-4,4,Pago 4 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,5,43,2025-10-12,2025-10-12,160.47,0,0,0,0,160.47,0,0,160.47,pago-3,pago-5,31,13,31,13,0,pago-3,pago-5
639,pago-5,5,Pago 5 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,6,43,2025-10-19,2025-10-19,160.47,0,0,0,0,160.47,0,0,160.47,pago-4,pago-6,31,13,31,13,0,pago-4,pago-6
639,pago-6,6,Pago 6 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,7,43,2025-10-26,2025-10-26,160.47,0,0,0,0,160.47,0,0,160.47,pago-5,pago-7,31,13,31,13,0,pago-5,pago-7
639,pago-7,7,Pago 7 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,8,43,2025-11-02,2025-11-02,160.47,0,0,0,0,160.47,0,0,160.47,pago-6,pago-8,31,13,31,13,0,pago-6,pago-8
639,pago-8,8,Pago 8 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,9,43,2025-11-09,2025-11-09,160.47,0,0,0,0,160.47,0,0,160.47,pago-7,pago-9,31,13,31,13,0,pago-7,pago-9
639,pago-9,9,Pago 9 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,10,43,2025-11-16,2025-11-16,160.47,0,0,0,0,160.47,0,0,160.47,pago-8,pago-10,31,13,31,13,0,pago-8,pago-10
639,pago-10,10,Pago 10 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,11,43,2025-11-23,2025-11-23,160.47,0,0,0,0,160.47,0,0,160.47,pago-9,pago-11,31,13,31,13,0,pago-9,pago-11
639,pago-11,11,Pago 11 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,12,43,2025-11-30,2025-11-30,160.47,0,0,0,0,160.47,0,0,160.47,pago-10,pago-12,31,13,31,13,0,pago-10,pago-12
639,pago-12,12,Pago 12 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,13,43,2025-12-07,2025-12-07,160.47,0,0,0,0,160.47,0,0,160.47,pago-11,pago-13,31,13,31,13,0,pago-11,pago-13
639,pago-13,13,Pago 13 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,14,43,2025-12-14,2025-12-14,160.47,0,0,0,0,160.47,0,0,160.47,pago-12,pago-14,31,13,31,13,0,pago-12,pago-14
639,pago-14,14,Pago 14 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,15,43,2025-12-21,2025-12-21,160.47,0,0,0,0,160.47,0,0,160.47,pago-13,pago-15,31,13,31,13,0,pago-13,pago-15
639,pago-15,15,Pago 15 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,16,43,2025-12-28,2025-12-28,160.47,0,0,0,0,160.47,0,0,160.47,pago-14,pago-16,31,13,31,13,0,pago-14,pago-16
639,pago-16,16,Pago 16 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6900,799,1234.83,1,17,43,2026-01-04,2026-01-04,160.47,0,0,0,0,160.47,0,0,160.47,pago-15,pago-17,31,13,31,13,0,pago-15,pago-17
639,pago-17,17,Pago 17 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6739.53,959.47,1234.83,1,18,17,2026-01-11,2026-02-12,160.47,160.47,0,0,0,160.47,160.47,0,0,pago-16,pago-18,19,13,31,13,0,pago-16,pago-18
639,pago-18,18,Pago 18 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6579.06,1119.94,1234.83,1,19,18,2026-01-18,2026-02-23,160.47,160.47,0,0,0,160.47,160.47,0,0,pago-17,pago-19,19,13,31,13,0,pago-17,pago-19
639,pago-19,19,Pago 19 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6418.59,1280.41,1234.83,1,20,19,2026-01-25,2026-03-07,160.47,160.47,0,0,0,160.47,160.47,0,0,pago-18,pago-20,31,13,31,13,0,pago-18,pago-20
639,pago-20,20,Pago 20 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6258.12,1440.88,1234.83,1,21,20,2026-02-01,2026-03-13,160.47,160.47,0,0,0,160.47,160.47,0,0,pago-19,pago-21,19,13,31,13,0,pago-19,pago-21
639,pago-21,21,Pago 21 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,6097.65,1601.35,1234.83,1,22,21,2026-02-08,2026-03-26,160.47,0,0,160.47,0,160.47,160.47,0,0,pago-20,pago-22,31,13,31,13,0,pago-20,pago-22
639,pago-22,22,Pago 22 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5937.18,1761.82,1234.83,1,23,22,2026-02-15,2026-04-04,160.47,160.47,0,0,0,160.47,160.47,0,0,pago-21,pago-23,31,13,31,13,0,pago-21,pago-23
639,pago-23,23,Pago 23 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5776.71,1922.29,1234.83,1,24,23,2026-02-22,2026-04-10,160.47,0,0,160.47,0,160.47,160.47,0,0,pago-22,pago-24,31,13,31,13,0,pago-22,pago-24
639,pago-24,24,Pago 24 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5616.24,2082.76,1234.83,1,25,24,2026-03-01,2026-04-22,160.47,0,0,160.47,0,160.47,160.47,0,0,pago-23,pago-25,31,13,31,13,0,pago-23,pago-25
639,pago-25,25,Pago 25 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5455.77,2243.23,1234.83,1,26,25,2026-03-08,2026-05-01,160.47,0,0,160.47,0,160.47,160.47,0,0,pago-24,pago-26,31,13,31,13,0,pago-24,pago-26
639,pago-26,26,Pago 26 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5295.3,2403.7,1234.83,1,27,26,2026-03-15,2026-05-11,160.47,0,0,160.47,0,160.47,160.47,0,0,pago-25,pago-27,31,13,31,13,0,pago-25,pago-27
639,pago-27,27,Pago 27 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,1,28,27,2026-03-22,2026-05-19,160.47,0,0,160.47,0,160.47,160.47,0,0,pago-26,pago-28,31,13,31,13,0,pago-26,pago-28
639,pago-28,28,Pago 28 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-03-29,,160.47,0,0,0,0,0,0,0,160.47,pago-27,pago-29,,,,,0,pago-27,pago-29
639,pago-29,29,Pago 29 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-04-05,,160.47,0,0,0,0,0,0,0,160.47,pago-28,pago-30,,,,,0,pago-28,pago-30
639,pago-30,30,Pago 30 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-04-12,,160.47,0,0,0,0,0,0,0,160.47,pago-29,pago-31,,,,,0,pago-29,pago-31
639,pago-31,31,Pago 31 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-04-19,,160.47,0,0,0,0,0,0,0,160.47,pago-30,pago-32,,,,,0,pago-30,pago-32
639,pago-32,32,Pago 32 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-04-26,,160.47,0,0,0,0,0,0,0,160.47,pago-31,pago-33,,,,,0,pago-31,pago-33
639,pago-33,33,Pago 33 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-05-03,,160.47,0,0,0,0,0,0,0,160.47,pago-32,pago-34,,,,,0,pago-32,pago-34
639,pago-34,34,Pago 34 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-05-10,,160.47,0,0,0,0,0,0,0,160.47,pago-33,pago-35,,,,,0,pago-33,pago-35
639,pago-35,35,Pago 35 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-05-17,,160.47,0,0,0,0,0,0,0,160.47,pago-34,pago-36,,,,,0,pago-34,pago-36
639,pago-36,36,Pago 36 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-05-24,,160.47,0,0,0,0,0,0,0,160.47,pago-35,pago-37,,,,,0,pago-35,pago-37
639,pago-37,37,Pago 37 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-05-31,,160.47,0,0,0,0,0,0,0,160.47,pago-36,pago-38,,,,,0,pago-36,pago-38
639,pago-38,38,Pago 38 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-06-07,,160.47,0,0,0,0,0,0,0,160.47,pago-37,pago-39,,,,,0,pago-37,pago-39
639,pago-39,39,Pago 39 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-06-14,,160.47,0,0,0,0,0,0,0,160.47,pago-38,pago-40,,,,,0,pago-38,pago-40
639,pago-40,40,Pago 40 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-06-21,,160.47,0,0,0,0,0,0,0,160.47,pago-39,pago-41,,,,,0,pago-39,pago-41
639,pago-41,41,Pago 41 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-06-28,,160.47,0,0,0,0,0,0,0,160.47,pago-40,pago-42,,,,,0,pago-40,pago-42
639,pago-42,42,Pago 42 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-07-05,,160.47,0,0,0,0,0,0,0,160.47,pago-41,pago-43,,,,,0,pago-41,pago-43
639,pago-43,43,Pago 43 de 43,nuevo,43,3799,230,799,6900,160.47,7699,7699,5134.83,2564.17,1234.83,0,,0,2026-07-12,,160.26,0,0,0,0,0,0,0,160.26,pago-42,,,,,,0,pago-42,
638,anticipo,0,Anticipo,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,1,35,2025-10-05,2025-10-05,999,0,0,0,999,999,999,0,0,,pago-1,12,9,12,9,0,,pago-1
638,pago-1,1,Pago 1 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,2,35,2025-10-12,2025-10-12,264,0,0,0,0,264,0,0,264,anticipo,pago-2,12,9,12,9,0,anticipo,pago-2
638,pago-2,2,Pago 2 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,3,35,2025-10-19,2025-10-19,264,0,0,0,0,264,0,0,264,pago-1,pago-3,12,9,12,9,0,pago-1,pago-3
638,pago-3,3,Pago 3 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,4,35,2025-10-26,2025-10-26,264,0,0,0,0,264,0,0,264,pago-2,pago-4,12,9,12,9,0,pago-2,pago-4
638,pago-4,4,Pago 4 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,5,35,2025-11-02,2025-11-02,264,0,0,0,0,264,0,0,264,pago-3,pago-5,12,9,12,9,0,pago-3,pago-5
638,pago-5,5,Pago 5 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,6,35,2025-11-09,2025-11-09,264,0,0,0,0,264,0,0,264,pago-4,pago-6,12,9,12,9,0,pago-4,pago-6
638,pago-6,6,Pago 6 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,7,35,2025-11-16,2025-11-16,264,0,0,0,0,264,0,0,264,pago-5,pago-7,12,9,12,9,0,pago-5,pago-7
638,pago-7,7,Pago 7 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,8,35,2025-11-23,2025-11-23,264,0,0,0,0,264,0,0,264,pago-6,pago-8,12,9,12,9,0,pago-6,pago-8
638,pago-8,8,Pago 8 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,9,35,2025-11-30,2025-11-30,264,0,0,0,0,264,0,0,264,pago-7,pago-9,12,9,12,9,0,pago-7,pago-9
638,pago-9,9,Pago 9 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,10,35,2025-12-07,2025-12-07,264,0,0,0,0,264,0,0,264,pago-8,pago-10,12,9,12,9,0,pago-8,pago-10
638,pago-10,10,Pago 10 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,11,35,2025-12-14,2025-12-14,264,0,0,0,0,264,0,0,264,pago-9,pago-11,12,9,12,9,0,pago-9,pago-11
638,pago-11,11,Pago 11 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,12,35,2025-12-21,2025-12-21,264,0,0,0,0,264,0,0,264,pago-10,pago-12,12,9,12,9,0,pago-10,pago-12
638,pago-12,12,Pago 12 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,13,35,2025-12-28,2025-12-28,264,0,0,0,0,264,0,0,264,pago-11,pago-13,12,9,12,9,0,pago-11,pago-13
638,pago-13,13,Pago 13 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,14,35,2026-01-04,2026-01-04,264,0,0,0,0,264,0,0,264,pago-12,pago-14,12,9,12,9,0,pago-12,pago-14
638,pago-14,14,Pago 14 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,15,35,2026-01-11,2026-01-11,264,0,0,0,0,264,0,0,264,pago-13,pago-15,12,9,12,9,0,pago-13,pago-15
638,pago-15,15,Pago 15 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,9240,999,2552,1,16,35,2026-01-18,2026-02-02,264,0,0,0,0,264,0,0,264,pago-14,pago-16,12,9,12,9,0,pago-14,pago-16
638,pago-16,16,Pago 16 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,8976,1263,2552,1,17,16,2026-01-25,2026-02-12,264,264,0,0,0,264,264,0,0,pago-15,pago-17,12,14,12,9,0,pago-15,pago-17
638,pago-17,17,Pago 17 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,8712,1527,2552,1,18,17,2026-02-01,2026-02-22,264,264,0,0,0,264,264,0,0,pago-16,pago-18,12,14,12,9,0,pago-16,pago-18
638,pago-18,18,Pago 18 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,8448,1791,2552,1,19,18,2026-02-08,2026-03-02,264,264,0,0,0,264,264,0,0,pago-17,pago-19,12,14,12,9,0,pago-17,pago-19
638,pago-19,19,Pago 19 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,8184,2055,2552,1,20,19,2026-02-15,2026-03-10,264,264,0,0,0,264,264,0,0,pago-18,pago-20,12,14,12,9,0,pago-18,pago-20
638,pago-20,20,Pago 20 de 35,nuevo,35,5399,210,999,9240,264,10239,10239,7920,2319,2552,1,21,20,2026-02-22,2026-03-22,264,264,0,0,0,264,264,0,0,pago-19,pago-21,12,14,12,9,0,pago-19,pago-21
